,name,type,f0,f1,f1:f0,palm_width,E_max,E_point,NE_max,NE_point,NW_max,NW_point,N_max,N_point,SE_max,SE_point,SW_max,SW_point,S_max,S_point,W_max,W_point,total_distance,total_area
4753,3v3_45.30.25_35.35.30_1.1_63,3v3,45.30.25,35.35.30,1.1,635,0.08308667711247925,"(0.08308667711247925, 0.0)",0.043806084710484625,"(0.030975579556016014, 0.030975579556016014)",0.045175733018997154,"(-0.03194406716280591, 0.03194406716280591)",0.04060665622372549,"(0.0, 0.04060665622372549)",0.10586959948875414,"(0.0748611117200019, -0.0748611117200019)",0.10692411951308564,"(-0.07560676998010371, -0.07560676998010371)",0.09269506361549236,"(0.0, -0.09269506361549236)",0.08473491794988454,"(-0.08473491794988454, 0.0)",0.6028988516329032,0.01720475834287931
4754,3v3_45.30.25_35.35.30_1.1_73,3v3,45.30.25,35.35.30,1.1,735,0.07734354807131254,"(0.07734354807131254, 0.0)",0.04092968448768615,"(0.02894165745306872, 0.02894165745306872)",0.04274682567836132,"(-0.03022657031136853, 0.03022657031136853)",0.04021756734267296,"(0.0, 0.04021756734267296)",0.10561325804802137,"(0.07467985094896062, -0.07467985094896062)",0.1043862191186768,"(-0.0738122034012412, -0.0738122034012412)",0.09676398206830916,"(0.0, -0.09676398206830916)",0.07849966001918895,"(-0.07849966001918895, 0.0)",0.5865007448342292,0.016464874075329827
4755,3v3_45.30.25_35.40.25_1.1_53,3v3,45.30.25,35.40.25,1.1,535,0.08797458158023266,"(0.08797458158023266, 0.0)",0.044990049355100745,"(0.031812768984909194, 0.031812768984909194)",0.0470983546007225,"(-0.03330356592089951, 0.03330356592089951)",0.041348989896586065,"(0.0, 0.041348989896586065)",0.10424022053295827,"(0.07370896681123598, -0.07370896681123598)",0.10160064477966,"(-0.07184250489662318, -0.07184250489662318)",0.07844485794785824,"(0.0, -0.07844485794785824)",0.08981018918915289,"(-0.08981018918915289, 0.0)",0.5955078878822714,0.016418339131625614
4756,3v3_45.30.25_35.40.25_1.1_63,3v3,45.30.25,35.40.25,1.1,635,0.08135202532801789,"(0.08135202532801789, 0.0)",0.04388342226108282,"(0.031030265462484358, 0.031030265462484358)",0.043658547437893165,"(-0.030871254950088828, 0.030871254950088828)",0.0388799453337477,"(0.0, 0.0388799453337477)",0.1043112106712122,"(0.0737591644193927, -0.0737591644193927)",0.10265640901648515,"(-0.07258904294781648, -0.07258904294781648)",0.0956037121962224,"(0.0, -0.0956037121962224)",0.08319855607330022,"(-0.08319855607330022, 0.0)",0.5935438283179615,0.016765369688581347
4757,3v3_45.30.25_35.40.25_1.1_73,3v3,45.30.25,35.40.25,1.1,735,0.07840772040257865,"(0.07840772040257865, 0.0)",0.04133748263055593,"(0.02923001428524722, 0.02923001428524722)",0.044508803515327044,"(-0.031472476788187397, 0.031472476788187397)",0.04102571400864847,"(0.0, 0.04102571400864847)",0.1050143298857341,"(0.0742563447839637, -0.0742563447839637)",0.10312003287164628,"(-0.07291687451972077, -0.07291687451972077)",0.08943923921315766,"(0.0, -0.08943923921315766)",0.07980749727270697,"(-0.07980749727270697, 0.0)",0.5826608198003551,0.016049303091324546
4758,3v3_45.30.25_40.25.35_1.1_53,3v3,45.30.25,40.25.35,1.1,535,0.08820738565797283,"(0.08820738565797283, 0.0)",0.03812033621631183,"(0.02695514823966523, 0.02695514823966523)",0.0437460959490106,"(-0.03093316109598275, 0.03093316109598275)",0.03632802867754704,"(0.0, 0.03632802867754704)",0.10534736711062491,"(0.07449183766407154, -0.07449183766407154)",0.09660229391081282,"(-0.06830813710251167, -0.06830813710251167)",0.07247604796100089,"(0.0, -0.07247604796100089)",0.08539595527856134,"(-0.08539595527856134, 0.0)",0.5662235107618422,0.014937862426923788
4759,3v3_45.30.25_40.25.35_1.1_63,3v3,45.30.25,40.25.35,1.1,635,0.081863264694886,"(0.081863264694886, 0.0)",0.04303086846793819,"(0.030427418894025476, 0.030427418894025476)",0.04450648639811113,"(-0.03147083833889122, 0.03147083833889122)",0.03828469420978418,"(0.0, 0.03828469420978418)",0.10577022876720645,"(0.07479084600894412, -0.07479084600894412)",0.09929079367917303,"(-0.07020919351993764, -0.07020919351993764)",0.09048882681333492,"(0.0, -0.09048882681333492)",0.08571758514279222,"(-0.08571758514279222, 0.0)",0.5889527481732262,0.01640995838690295
4760,3v3_45.30.25_40.25.35_1.1_73,3v3,45.30.25,40.25.35,1.1,735,0.07739585626843724,"(0.07739585626843724, 0.0)",0.03968858951393131,"(0.028064070781030133, 0.028064070781030133)",0.04169002526862841,"(-0.029479299575285667, 0.029479299575285667)",0.03784000555673846,"(0.0, 0.03784000555673846)",0.10649214545764012,"(0.07530131819620152, -0.07530131819620152)",0.09868092936487009,"(-0.06977795432769035, -0.06977795432769035)",0.09739844963117156,"(0.0, -0.09739844963117156)",0.07837156352617869,"(-0.07837156352617869, 0.0)",0.5775575645875959,0.016043468319792902
4761,3v3_45.30.25_40.30.30_0.9.1_53,3v3,45.30.25,40.30.30,0.9.1,535,0.07357200343542096,"(0.07357200343542096, 0.0)",0.03336484595205901,"(0.023592508825945456, 0.023592508825945456)",0.039732223835979026,"(-0.028094924906042547, 0.028094924906042547)",0.030483761084831765,"(0.0, 0.030483761084831765)",0.10624708185044936,"(0.0751280320577349, -0.0751280320577349)",0.10502052243109034,"(-0.07426072357477789, -0.07426072357477789)",0.09668605769513636,"(0.0, -0.09668605769513636)",0.09778620333083664,"(-0.09778620333083664, 0.0)",0.5828926996158035,0.016645737727254823
4762,3v3_45.30.25_40.30.30_0.9.1_63,3v3,45.30.25,40.30.30,0.9.1,635,0.0700752071633962,"(0.0700752071633962, 0.0)",0.03306988222765403,"(0.023383937976214655, 0.023383937976214655)",0.049362303871145465,"(-0.034904419802277924, 0.034904419802277924)",0.033950982400360104,"(0.0, 0.033950982400360104)",0.10666773583124677,"(0.07542547934008986, -0.07542547934008986)",0.10411138554328453,"(-0.07361786671638358, -0.07361786671638358)",0.09614127815488288,"(0.0, -0.09614127815488288)",0.08979339470985853,"(-0.08979339470985853, 0.0)",0.5831721699018285,0.016488419847877207
4763,3v3_45.30.25_40.30.30_0.9.1_73,3v3,45.30.25,40.30.30,0.9.1,735,0.06527347654437803,"(0.06527347654437803, 0.0)",0.03305954995702583,"(0.0233766319575884, 0.0233766319575884)",0.04561133945671425,"(-0.03225208742884419, 0.03225208742884419)",0.02934870851398117,"(0.0, 0.02934870851398117)",0.10781384681665934,"(0.07623590218986749, -0.07623590218986749)",0.10361389782687781,"(-0.07326608977855538, -0.07326608977855538)",0.09023902967181784,"(0.0, -0.09023902967181784)",0.08945418115316085,"(-0.08945418115316085, 0.0)",0.5644140299406151,0.015532322154787455
4764,3v3_45.30.25_40.30.30_0.95.1_53,3v3,45.30.25,40.30.30,0.95.1,535,0.08068680358299751,"(0.08068680358299751, 0.0)",0.035255208187330724,"(0.024929196781405046, 0.024929196781405046)",0.04871260822991871,"(-0.03444501560865914, 0.03444501560865914)",0.033984206965799055,"(0.0, 0.033984206965799055)",0.10562392371642987,"(0.07468739271541816, -0.07468739271541816)",0.10204982335457423,"(-0.07216012211290875, -0.07216012211290875)",0.08732945667183528,"(0.0, -0.08732945667183528)",0.0866721973185529,"(-0.0866721973185529, 0.0)",0.5803142280274383,0.01605967246398791
4765,3v3_45.30.25_40.30.30_0.95.1_63,3v3,45.30.25,40.30.30,0.95.1,635,0.07563421925800308,"(0.07563421925800308, 0.0)",0.037970301075354346,"(0.026849057374077917, 0.026849057374077917)",0.04791004515997208,"(-0.03387751781956999, 0.03387751781956999)",0.03825892459362977,"(0.0, 0.03825892459362977)",0.1064569796108214,"(0.07527645218744984, -0.07527645218744984)",0.1038969351390638,"(-0.0734662273813309, -0.0734662273813309)",0.08030384822384795,"(0.0, -0.08030384822384795)",0.09112757690854183,"(-0.09112757690854183, 0.0)",0.5815588299692342,0.01588705080206044
4766,3v3_45.30.25_40.30.30_0.95.1_73,3v3,45.30.25,40.30.30,0.95.1,735,0.07073887498586416,"(0.07073887498586416, 0.0)",0.035139573841294014,"(0.024847430951184416, 0.024847430951184416)",0.047340980389702025,"(-0.03347512826157767, 0.03347512826157767)",0.04056783837189041,"(0.0, 0.04056783837189041)",0.10668094176600436,"(0.07543481734610887, -0.07543481734610887)",0.10307896672237071,"(-0.0728878363670908, -0.0728878363670908)",0.08538560390853105,"(0.0, -0.08538560390853105)",0.08407958307571056,"(-0.08407958307571056, 0.0)",0.5730123630613673,0.015533723331237216
4767,3v3_45.30.25_40.30.30_1.1_53,3v3,45.30.25,40.30.30,1.1,535,0.08742097200267242,"(0.08742097200267242, 0.0)",0.0449248175465206,"(0.03176664313071311, 0.03176664313071311)",0.04588479362356552,"(-0.032445448724568435, 0.032445448724568435)",0.040962230244552734,"(0.0, 0.040962230244552734)",0.10572652229787799,"(0.07475994086810026, -0.07475994086810026)",0.1040223273905655,"(-0.073554893092676, -0.073554893092676)",0.09602568811746784,"(0.0, -0.09602568811746784)",0.09377643357462644,"(-0.09377643357462644, 0.0)",0.618743784797849,0.018062648005392527
4768,3v3_45.30.25_40.30.30_1.1_63,3v3,45.30.25,40.30.30,1.1,635,0.0820260643120337,"(0.0820260643120337, 0.0)",0.0446346246633302,"(0.031561445775157106, 0.031561445775157106)",0.043535310373181285,"(-0.03078411318593753, 0.03078411318593753)",0.03980254808582938,"(0.0, 0.03980254808582938)",0.10594364351734406,"(0.0749134687547242, -0.0749134687547242)",0.10379625898247716,"(-0.07339503858830469, -0.07339503858830469)",0.09071449255074192,"(0.0, -0.09071449255074192)",0.0849933128332554,"(-0.0849933128332554, 0.0)",0.5954462553181931,0.016761746258682715
4769,3v3_45.30.25_40.30.30_1.1_73,3v3,45.30.25,40.30.30,1.1,735,0.0773279565495305,"(0.0773279565495305, 0.0)",0.04158567774238787,"(0.02940551473188094, 0.02940551473188094)",0.04259361645158538,"(-0.030118235028174914, 0.030118235028174914)",0.040819019207369314,"(0.0, 0.040819019207369314)",0.10643471546518808,"(0.0752607090590952, -0.0752607090590952)",0.10393050787374526,"(-0.07348996688968715, -0.07348996688968715)",0.09592306853415762,"(0.0, -0.09592306853415762)",0.08358338161479417,"(-0.08358338161479417, 0.0)",0.5921979434387582,0.01672593572656152
4770,3v3_45.30.25_40.35.25_1.1_53,3v3,45.30.25,40.35.25,1.1,535,0.08847103213301259,"(0.08847103213301259, 0.0)",0.046881528721674844,"(0.033150246871488175, 0.033150246871488175)",0.04669685136112456,"(-0.033019660257511435, 0.033019660257511435)",0.04160019509449665,"(0.0, 0.04160019509449665)",0.104288334970738,"(0.07374298885646301, -0.07374298885646301)",0.1052402160915322,"(-0.07441607045186004, -0.07441607045186004)",0.09560246420123054,"(0.0, -0.09560246420123054)",0.08736212960987252,"(-0.08736212960987252, 0.0)",0.616142752183682,0.01787991066670789
4771,3v3_45.30.25_40.35.25_1.1_63,3v3,45.30.25,40.35.25,1.1,635,0.0828703286044057,"(0.0828703286044057, 0.0)",0.04326073213434484,"(0.03058995705129002, 0.03058995705129002)",0.04438180933764256,"(-0.03138267834397549, 0.03138267834397549)",0.03650298398089076,"(0.0, 0.03650298398089076)",0.10487591457310373,"(0.07415847037778271, -0.07415847037778271)",0.10538448594598483,"(-0.07451808464426429, -0.07451808464426429)",0.0894561051583943,"(0.0, -0.0894561051583943)",0.08834443774391545,"(-0.08834443774391545, 0.0)",0.5950767974786821,0.016799245811208344
4772,3v3_45.30.25_40.35.25_1.1_73,3v3,45.30.25,40.35.25,1.1,735,0.07736585421850746,"(0.07736585421850746, 0.0)",0.04222675205765808,"(0.02985882272745303, 0.02985882272745303)",0.04385624548477298,"(-0.03101104857966488, 0.03101104857966488)",0.04141717768044468,"(0.0, 0.04141717768044468)",0.10462922176902398,"(0.07398403222314799, -0.07398403222314799)",0.10686499418731682,"(-0.0755649620613127, -0.0755649620613127)",0.09261144326798174,"(0.0, -0.09261144326798174)",0.07816737953226201,"(-0.07816737953226201, 0.0)",0.5871390681979678,0.01636783256291063
4773,3v3_45.30.25_45.30.25_1.1_53,3v3,45.30.25,45.30.25,1.1,535,0.09264231679136183,"(0.09264231679136183, 0.0)",0.045913433533903744,"(0.03246570019938117, 0.03246570019938117)",0.04847043083099742,"(-0.03427377032763178, 0.03427377032763178)",0.04055600240162409,"(0.0, 0.04055600240162409)",0.1039372247682035,"(0.07349471645130708, -0.07349471645130708)",0.10469671438395056,"(-0.0740317567088426, -0.0740317567088426)",0.09062089501373623,"(0.0, -0.09062089501373623)",0.0939624168461851,"(-0.0939624168461851, 0.0)",0.6207994345699624,0.018034367363907042
4774,3v3_45.30.25_45.30.25_1.1_63,3v3,45.30.25,45.30.25,1.1,635,0.08339063057302659,"(0.08339063057302659, 0.0)",0.043818242678884574,"(0.030984176537917074, 0.030984176537917074)",0.04630196852826458,"(-0.03274043592862199, 0.03274043592862199)",0.04020523123990478,"(0.0, 0.04020523123990478)",0.10427744857299077,"(0.07373529101079325, -0.07373529101079325)",0.10504361245456209,"(-0.07427705068695253, -0.07427705068695253)",0.09450409962512973,"(0.0, -0.09450409962512973)",0.0854606039661295,"(-0.0854606039661295, 0.0)",0.6030018376388926,0.01721411866935288
4775,3v3_45.30.25_45.30.25_1.1_73,3v3,45.30.25,45.30.25,1.1,735,0.0785679167825452,"(0.0785679167825452, 0.0)",0.04246298554198344,"(0.030025865026162814, 0.030025865026162814)",0.04424362910542471,"(-0.031284970164748314, 0.031284970164748314)",0.04145666292005166,"(0.0, 0.04145666292005166)",0.10472334205844437,"(0.0740505853180444, -0.0740505853180444)",0.10652460678949835,"(-0.07532427182408483, -0.07532427182408483)",0.0968441978911446,"(0.0, -0.0968441978911446)",0.0789932660279719,"(-0.0789932660279719, 0.0)",0.5938166071170642,0.016803156478010478
4776,3v3_50.25.25_25.30.45_1.1_53,3v3,50.25.25,25.30.45,1.1,535,0.0847952254735187,"(0.0847952254735187, 0.0)",0.043521613635200754,"(0.03077442812963136, 0.03077442812963136)",0.04709064889700344,"(-0.03329811716554595, 0.03329811716554595)",0.03829483844309254,"(0.0, 0.03829483844309254)",0.10593351868595337,"(0.07490630941778947, -0.07490630941778947)",0.10350232065564413,"(-0.07318719280415044, -0.07318719280415044)",0.08281574151380855,"(0.0, -0.08281574151380855)",0.0959780471951181,"(-0.0959780471951181, 0.0)",0.6019319544993396,0.016949797522501475
4777,3v3_50.25.25_25.30.45_1.1_63,3v3,50.25.25,25.30.45,1.1,635,0.08186404486205727,"(0.08186404486205727, 0.0)",0.04425678794151496,"(0.031294274866980255, 0.031294274866980255)",0.04399644077426346,"(-0.031110181619554006, 0.031110181619554006)",0.03745603115595531,"(0.0, 0.03745603115595531)",0.10633139104056354,"(0.07518764765778098, -0.07518764765778098)",0.0891427596667878,"(-0.06303344985406831, -0.06303344985406831)",0.08200667747885149,"(0.0, -0.08200667747885149)",0.08084532634490373,"(-0.08084532634490373, 0.0)",0.5658994592648976,0.015000294861600847
4778,3v3_50.25.25_25.30.45_1.1_73,3v3,50.25.25,25.30.45,1.1,735,0.07479364624646256,"(0.07479364624646256, 0.0)",0.03746663821074196,"(0.02649291394707866, 0.02649291394707866)",0.03907245482756924,"(-0.027628397766179265, 0.027628397766179265)",0.05114018015000369,"(0.0, 0.05114018015000369)",0.10703840865779186,"(0.07568758460934148, -0.07568758460934148)",0.07825315181622731,"(-0.05533333429847473, -0.05533333429847473)",0.08297868357778491,"(0.0, -0.08297868357778491)",0.07929425710484084,"(-0.07929425710484084, 0.0)",0.5500374205914225,0.013930278988803236
4779,3v3_50.25.25_25.35.40_1.1_53,3v3,50.25.25,25.35.40,1.1,535,0.086126190822773,"(0.086126190822773, 0.0)",0.04269493650431341,"(0.030189879124529084, 0.030189879124529084)",0.045989576917154495,"(-0.03251954170202026, 0.03251954170202026)",0.03704994532735943,"(0.0, 0.03704994532735943)",0.10576551245245745,"(0.0747875110708029, -0.0747875110708029)",0.12304252796887184,"(-0.08700420590112472, -0.08700420590112472)",0.08613213736042669,"(0.0, -0.08613213736042669)",0.0931219639821224,"(-0.0931219639821224, 0.0)",0.6199227913354787,0.018215217931243796
4780,3v3_50.25.25_25.35.40_1.1_63,3v3,50.25.25,25.35.40,1.1,635,0.08164517017564304,"(0.08164517017564304, 0.0)",0.041599138430159326,"(0.029415032875483568, 0.029415032875483568)",0.04458354519035206,"(-0.03152532713343483, 0.03152532713343483)",0.0392266380888407,"(0.0, 0.0392266380888407)",0.10674414447705353,"(0.0754795084116811, -0.0754795084116811)",0.11752861130223748,"(-0.08310527803525003, -0.08310527803525003)",0.08807494624504944,"(0.0, -0.08807494624504944)",0.08387299308721582,"(-0.08387299308721582, 0.0)",0.6032751869965515,0.01726818830872633
4781,3v3_50.25.25_25.35.40_1.1_73,3v3,50.25.25,25.35.40,1.1,735,0.07766029572357082,"(0.07766029572357082, 0.0)",0.03784788766467965,"(0.026762498021281663, 0.026762498021281663)",0.03931828261576219,"(-0.027802224262214587, 0.027802224262214587)",0.03154777892959738,"(0.0, 0.03154777892959738)",0.10627507905642675,"(0.07514782907193579, -0.07514782907193579)",0.0827058982884512,"(-0.05848190152388871, -0.05848190152388871)",0.08307042334622855,"(0.0, -0.08307042334622855)",0.08326922766608601,"(-0.08326922766608601, 0.0)",0.5416948732908026,0.01396063637079478
4782,3v3_50.25.25_25.40.35_1.1_53,3v3,50.25.25,25.40.35,1.1,535,0.07271184609718988,"(0.07271184609718988, 0.0)",0.04171085685650964,"(0.029494029732339368, 0.029494029732339368)",0.04395386283804785,"(-0.031080074472127024, 0.031080074472127024)",0.03561906672720972,"(0.0, 0.03561906672720972)",0.10558598909626198,"(0.07466056888825572, -0.07466056888825572)",0.08836431734618642,"(-0.06248300801040849, -0.06248300801040849)",0.0633726819931543,"(0.0, -0.0633726819931543)",0.08615333689704738,"(-0.08615333689704738, 0.0)",0.5374719578516072,0.013241397128631
4783,3v3_50.25.25_25.40.35_1.1_63,3v3,50.25.25,25.40.35,1.1,635,0.08004487402284534,"(0.08004487402284534, 0.0)",0.0406769188970826,"(0.028762925189902325, 0.028762925189902325)",0.04377639604028957,"(-0.030954586495996684, 0.030954586495996684)",0.03696758098496701,"(0.0, 0.03696758098496701)",0.10625983593760699,"(0.0751370505592519, -0.0751370505592519)",0.12583693135676408,"(-0.08898014748607397, -0.08898014748607397)",0.0850105801257951,"(0.0, -0.0850105801257951)",0.08258058074550473,"(-0.08258058074550473, 0.0)",0.6011536981108554,0.017190125308768546
4784,3v3_50.25.25_25.40.35_1.1_73,3v3,50.25.25,25.40.35,1.1,735,0.07576453952291073,"(0.07576453952291073, 0.0)",0.038352412597519744,"(0.027119251022570585, 0.027119251022570585)",0.04045130263647164,"(-0.028603390402078367, 0.028603390402078367)",0.035832170804148335,"(0.0, 0.035832170804148335)",0.10649515626835862,"(0.07530344716087745, -0.07530344716087745)",0.08831947577568218,"(-0.06245130023182588, -0.06245130023182588)",0.08791231925145365,"(0.0, -0.08791231925145365)",0.07743374249635648,"(-0.07743374249635648, 0.0)",0.5505611193529014,0.014458858284285584
4785,3v3_50.25.25_25.45.30_1.1_53,3v3,50.25.25,25.45.30,1.1,535,0.08491312983250598,"(0.08491312983250598, 0.0)",0.04614102177969637,"(0.03262662939129948, 0.03262662939129948)",0.04568276878828601,"(-0.0323025955935742, 0.0323025955935742)",0.038910265535899054,"(0.0, 0.038910265535899054)",0.10541405788924632,"(0.07453899516587735, -0.07453899516587735)",0.09184328777306229,"(-0.06494301159079988, -0.06494301159079988)",0.0924680251834691,"(0.0, -0.0924680251834691)",0.08662133988142423,"(-0.08662133988142423, 0.0)",0.5919938966635894,0.016473676241058544
4786,3v3_50.25.25_25.45.30_1.1_63,3v3,50.25.25,25.45.30,1.1,635,0.08097031977715469,"(0.08097031977715469, 0.0)",0.04151333495041347,"(0.02935436065310587, 0.02935436065310587)",0.043917615480814826,"(-0.03105444372002746, 0.03105444372002746)",0.040804008934949274,"(0.0, 0.040804008934949274)",0.10588598094006467,"(0.07487269515530925, -0.07487269515530925)",0.09730891283546307,"(-0.06880779213584662, -0.06880779213584662)",0.08455560022654349,"(0.0, -0.08455560022654349)",0.08328346669556798,"(-0.08328346669556798, 0.0)",0.5782392398409715,0.01568504123471162
4787,3v3_50.25.25_25.45.30_1.1_73,3v3,50.25.25,25.45.30,1.1,735,0.07702773554186758,"(0.07702773554186758, 0.0)",0.040893525530318414,"(0.028916089209113358, 0.028916089209113358)",0.04288712939642974,"(-0.030325780021840394, 0.030325780021840394)",0.03956506831736937,"(0.0, 0.03956506831736937)",0.10670678547456626,"(0.07545309160768399, -0.07545309160768399)",0.09722257251241187,"(-0.06874674030792727, -0.06874674030792727)",0.06576947727056445,"(0.0, -0.06576947727056445)",0.07748749739707611,"(-0.07748749739707611, 0.0)",0.5475597914406038,0.013772029745408313
4788,3v3_50.25.25_30.25.45_1.1_53,3v3,50.25.25,30.25.45,1.1,535,0.08311141194918015,"(0.08311141194918015, 0.0)",0.04369689489880317,"(0.030898370699739577, 0.030898370699739577)",0.04787701607319956,"(-0.03385416272833674, 0.03385416272833674)",0.0377901734018509,"(0.0, 0.0377901734018509)",0.10546340743820094,"(0.07457389056659167, -0.07457389056659167)",0.08901744848292126,"(-0.06294484146619776, -0.06294484146619776)",0.08242693214025332,"(0.0, -0.08242693214025332)",0.08702590531651662,"(-0.08702590531651662, 0.0)",0.5764091897009259,0.015486113094410416
4789,3v3_50.25.25_30.25.45_1.1_63,3v3,50.25.25,30.25.45,1.1,635,0.08207202166617998,"(0.08207202166617998, 0.0)",0.04065190352653285,"(0.0287452366517527, 0.0287452366517527)",0.043697297196988893,"(-0.030898655167514763, 0.030898655167514763)",0.040416104811410294,"(0.0, 0.040416104811410294)",0.1065028821597266,"(0.07530891019105446, -0.07530891019105446)",0.08541755975010909,"(-0.06039933573170924, -0.06039933573170924)",0.08602190816579555,"(0.0, -0.08602190816579555)",0.08527805050543766,"(-0.08527805050543766, 0.0)",0.570057727782181,0.015205052462162432
4790,3v3_50.25.25_30.25.45_1.1_73,3v3,50.25.25,30.25.45,1.1,735,0.07529261777185099,"(0.07529261777185099, 0.0)",0.03945049899180481,"(0.02789571535829824, 0.02789571535829824)",0.04298890542535965,"(-0.030397746542058974, 0.030397746542058974)",0.04065692025482874,"(0.0, 0.04065692025482874)",0.10646622765148772,"(0.07528299153971768, -0.07528299153971768)",0.08259055651449188,"(-0.05840034257336799, -0.05840034257336799)",0.08729604487220297,"(0.0, -0.08729604487220297)",0.07725026202321937,"(-0.07725026202321937, 0.0)",0.5519920335052462,0.014334164778628214
4791,3v3_50.25.25_30.30.40_0.9.1_53,3v3,50.25.25,30.30.40,0.9.1,535,0.07287409437228459,"(0.07287409437228459, 0.0)",0.031684659549987663,"(0.02240443762738338, 0.02240443762738338)",0.05356797603849094,"(-0.037878279111255436, 0.037878279111255436)",0.03269569166620019,"(0.0, 0.03269569166620019)",0.10645895232006701,"(0.07527784710353472, -0.07527784710353472)",0.1121121525723114,"(-0.07927526333730223, -0.07927526333730223)",0.08572218316522534,"(0.0, -0.08572218316522534)",0.08737973208989466,"(-0.08737973208989466, 0.0)",0.5824954417744618,0.016287484174885257
4792,3v3_50.25.25_30.30.40_0.9.1_63,3v3,50.25.25,30.30.40,0.9.1,635,0.06747092899203148,"(0.06747092899203148, 0.0)",0.0291540956414635,"(0.02061505872744001, 0.02061505872744001)",0.045533640635135444,"(-0.03219714606521561, 0.03219714606521561)",0.02889008441057246,"(0.0, 0.02889008441057246)",0.10706238146022377,"(0.07570453594050514, -0.07570453594050514)",0.08881548164286378,"(-0.06280202934401831, -0.06280202934401831)",0.09360807555004137,"(0.0, -0.09360807555004137)",0.08850946397781773,"(-0.08850946397781773, 0.0)",0.5490441523101495,0.014699090353943414
4793,3v3_50.25.25_30.30.40_0.9.1_73,3v3,50.25.25,30.30.40,0.9.1,735,0.06557265775021819,"(0.06557265775021819, 0.0)",0.029880815326936986,"(0.021128927145060067, 0.021128927145060067)",0.050266172940061506,"(-0.035543551750213224, 0.035543551750213224)",0.04007041116956215,"(0.0, 0.04007041116956215)",0.10793039242066568,"(0.07631831237677786, -0.07631831237677786)",0.08326435015767146,"(-0.05887678662758066, -0.05887678662758066)",0.09272244994025301,"(0.0, -0.09272244994025301)",0.08610340927551763,"(-0.08610340927551763, 0.0)",0.5558106589808867,0.014663148928038092
4794,3v3_50.25.25_30.30.40_0.95.1_53,3v3,50.25.25,30.30.40,0.95.1,535,0.07961295408753662,"(0.07961295408753662, 0.0)",0.03736673785134142,"(0.02642227372550356, 0.02642227372550356)",0.055186040498904375,"(-0.03902242346361073, 0.03902242346361073)",0.03848961017664189,"(0.0, 0.03848961017664189)",0.10559513200068577,"(0.07466703389797351, -0.07466703389797351)",0.11087883407665813,"(-0.07840317546566301, -0.07840317546566301)",0.08711177753497139,"(0.0, -0.08711177753497139)",0.09217134186135667,"(-0.09217134186135667, 0.0)",0.6064124280880963,0.017362226168503685
4795,3v3_50.25.25_30.30.40_0.95.1_63,3v3,50.25.25,30.30.40,0.95.1,635,0.07490300127164269,"(0.07490300127164269, 0.0)",0.03372679757666417,"(0.023848447274165255, 0.023848447274165255)",0.04888787271413607,"(-0.034568946313950404, 0.034568946313950404)",0.035401245898032854,"(0.0, 0.035401245898032854)",0.10642628989018384,"(0.0752547512778743, -0.0752547512778743)",0.09549215922038785,"(-0.06752315333488175, -0.06752315333488175)",0.09330376708326778,"(0.0, -0.09330376708326778)",0.08574613685108037,"(-0.08574613685108037, 0.0)",0.5738872705053956,0.01578344751341542
4796,3v3_50.25.25_30.30.40_0.95.1_73,3v3,50.25.25,30.30.40,0.95.1,735,0.06917142037568484,"(0.06917142037568484, 0.0)",0.03253518139359448,"(0.023005847390545044, 0.023005847390545044)",0.04160759432791339,"(-0.02942101209812649, 0.02942101209812649)",0.02392570052545294,"(0.0, 0.02392570052545294)",0.10742500245157548,"(0.07596094770249051, -0.07596094770249051)",0.0824389419004,"(-0.05829313485161665, -0.05829313485161665)",0.08965081046892881,"(0.0, -0.08965081046892881)",0.08105057042053523,"(-0.08105057042053523, 0.0)",0.5278052218640852,0.01362264604009805
4797,3v3_50.25.25_30.30.40_1.1_53,3v3,50.25.25,30.30.40,1.1,535,0.08613532609841965,"(0.08613532609841965, 0.0)",0.042970973010398775,"(0.030385066409837083, 0.030385066409837083)",0.047148202155693056,"(-0.033338813465044755, 0.033338813465044755)",0.03900223604193182,"(0.0, 0.03900223604193182)",0.10589088380514505,"(0.07487616200445484, -0.07487616200445484)",0.1010315381399047,"(-0.07144008573243392, -0.07144008573243392)",0.08691154482039155,"(0.0, -0.08691154482039155)",0.08877913698711654,"(-0.08877913698711654, 0.0)",0.5978698410590011,0.01678541770386074
4798,3v3_50.25.25_30.30.40_1.1_63,3v3,50.25.25,30.30.40,1.1,635,0.07971320089656089,"(0.07971320089656089, 0.0)",0.04273465058883368,"(0.030217961223001983, 0.030217961223001983)",0.044309701288582255,"(-0.031331690253506815, 0.031331690253506815)",0.04079082178906133,"(0.0, 0.04079082178906133)",0.10654552992225728,"(0.07533906671314233, -0.07533906671314233)",0.09818097544874707,"(-0.06942443352331899, -0.06942443352331899)",0.09434899021597781,"(0.0, -0.09434899021597781)",0.08548291599267782,"(-0.08548291599267782, 0.0)",0.5921067861426981,0.01659808338523885
